Symbol,Side,Order Type,Time in Force,Quantity,Price,Average Price,Order Status,Last Filled Quantity,Filled Quantity,Event Time (IST),Trade Time (IST)
BTCUSDT,BUY,LIMIT,IOC,0.028,96691.77,96317.0,FILLED,0.028,0.028,2024-12-05 00:36:54.295000+05:30,2024-12-05 00:36:54.245000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,96700.14,96321.5,FILLED,0.022,0.022,2024-12-05 00:36:58.049000+05:30,2024-12-05 00:36:58.046000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.041,96650.07,96319.7,FILLED,0.041,0.041,2024-12-05 00:37:05.431000+05:30,2024-12-05 00:37:05.428000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,96697.32,96315.5,FILLED,0.005,0.005,2024-12-05 00:37:07.481000+05:30,2024-12-05 00:37:07.441000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,96705.94,96330.2,FILLED,0.002,0.002,2024-12-05 00:37:13.309000+05:30,2024-12-05 00:37:13.306000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.03,96691.03,96314.7,FILLED,0.03,0.03,2024-12-05 00:37:27.368000+05:30,2024-12-05 00:37:27.366000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,96689.56,96320.0,FILLED,0.002,0.002,2024-12-05 00:37:29.271000+05:30,2024-12-05 00:37:29.267000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.052,96713.49,96349.4,FILLED,0.052,0.052,2024-12-05 00:37:46.357000+05:30,2024-12-05 00:37:46.354000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,96730.73,96350.0,FILLED,0.003,0.003,2024-12-05 00:37:49.605000+05:30,2024-12-05 00:37:49.603000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.238,96732.22,96354.0,FILLED,0.226,0.238,2024-12-05 00:37:51.119000+05:30,2024-12-05 00:37:51.112000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.041,96744.89,96375.0,FILLED,0.041,0.041,2024-12-05 00:37:59.197000+05:30,2024-12-05 00:37:59.193000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.151,96750.38,96375.7,FILLED,0.151,0.151,2024-12-05 00:38:06.419000+05:30,2024-12-05 00:38:06.416000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.05,96759.23,96386.0,FILLED,0.05,0.05,2024-12-05 00:38:09.453000+05:30,2024-12-05 00:38:09.451000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,96774.13,96400.0,FILLED,0.016,0.016,2024-12-05 00:38:12.039000+05:30,2024-12-05 00:38:12.031000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,96786.16,96402.4,FILLED,0.005,0.005,2024-12-05 00:38:17.186000+05:30,2024-12-05 00:38:17.183000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.468,96790.95,96415.2,FILLED,0.468,0.468,2024-12-05 00:38:18.486000+05:30,2024-12-05 00:38:18.482000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,96801.36,96430.0,FILLED,0.005,0.005,2024-12-05 00:38:27.124000+05:30,2024-12-05 00:38:27.121000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,96803.73,96423.0,FILLED,0.003,0.003,2024-12-05 00:38:29.553000+05:30,2024-12-05 00:38:29.551000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,96807.1,96432.0,FILLED,0.002,0.002,2024-12-05 00:45:57.593000+05:30,2024-12-05 00:45:57.590000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,96818.36,96432.7,FILLED,0.014,0.014,2024-12-05 00:46:17.135000+05:30,2024-12-05 00:46:17.132000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.275,96819.89,96436.4,FILLED,0.039,0.275,2024-12-05 00:46:27.988000+05:30,2024-12-05 00:46:27.984000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,96830.05,96446.1,FILLED,0.009,0.009,2024-12-05 00:46:52.040000+05:30,2024-12-05 00:46:52.038000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.191,96832.93,96457.0,FILLED,0.191,0.191,2024-12-05 00:47:08.070000+05:30,2024-12-05 00:47:08.067000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,96841.75,96457.0,FILLED,0.01,0.014,2024-12-05 00:47:21.508000+05:30,2024-12-05 00:47:21.504000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.061,96841.36,96492.1,FILLED,0.061,0.061,2024-12-05 00:47:24.211000+05:30,2024-12-05 00:47:24.208000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,96863.06,96487.3,FILLED,0.011,0.011,2024-12-05 00:47:25.248000+05:30,2024-12-05 00:47:25.246000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,96866.28,96497.5,FILLED,0.005,0.005,2024-12-05 00:47:26.618000+05:30,2024-12-05 00:47:26.616000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,96888.85,96518.1,FILLED,0.013,0.013,2024-12-05 00:47:28.316000+05:30,2024-12-05 00:47:28.315000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.111,96891.88,96534.3,FILLED,0.111,0.111,2024-12-05 00:47:30.049000+05:30,2024-12-05 00:47:30.046000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,96914.16,96534.3,FILLED,0.015,0.015,2024-12-05 00:47:32.487000+05:30,2024-12-05 00:47:32.484000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.26,96911.47,96576.5,FILLED,0.13,0.26,2024-12-05 00:47:34.388000+05:30,2024-12-05 00:47:34.385000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,96929.44,96608.1,FILLED,0.001,0.003,2024-12-05 00:47:35.437000+05:30,2024-12-05 00:47:35.435000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.101,96956.29,96616.5,FILLED,0.101,0.101,2024-12-05 00:47:36.468000+05:30,2024-12-05 00:47:36.465000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,96968.63,96616.5,FILLED,0.008,0.008,2024-12-05 00:47:37.583000+05:30,2024-12-05 00:47:37.580000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.037,96988.46,96626.1,FILLED,0.037,0.037,2024-12-05 00:47:40.328000+05:30,2024-12-05 00:47:40.325000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,96994.21,96639.7,FILLED,0.009,0.009,2024-12-05 00:47:41.343000+05:30,2024-12-05 00:47:41.339000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.105,97000.44,96680.2,FILLED,0.102,0.105,2024-12-05 00:47:44.036000+05:30,2024-12-05 00:47:44.033000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97009.99,96663.5,FILLED,0.005,0.005,2024-12-05 00:47:45.125000+05:30,2024-12-05 00:47:45.122000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97034.62,96678.5,FILLED,0.002,0.002,2024-12-05 00:47:48.073000+05:30,2024-12-05 00:47:48.071000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,97040.12,96676.1,FILLED,0.017,0.017,2024-12-05 00:47:49.177000+05:30,2024-12-05 00:47:49.176000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.299,97043.14,96677.8,FILLED,0.299,0.299,2024-12-05 00:47:51.225000+05:30,2024-12-05 00:47:51.223000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,97038.16,96660.5,FILLED,0.007,0.01,2024-12-05 00:48:15.579000+05:30,2024-12-05 00:48:15.577000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97048.4,96676.1,FILLED,0.004,0.004,2024-12-05 00:48:31.106000+05:30,2024-12-05 00:48:31.102000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.034,97056.1,96683.8,FILLED,0.034,0.034,2024-12-05 00:48:33.116000+05:30,2024-12-05 00:48:33.114000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.1,97061.48,96683.8,FILLED,0.1,0.1,2024-12-05 00:48:34.407000+05:30,2024-12-05 00:48:34.404000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,97026.88,96649.0,FILLED,0.003,0.003,2024-12-05 00:49:09.375000+05:30,2024-12-05 00:49:09.373000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,97069.97,96678.7,FILLED,0.009,0.009,2024-12-05 00:49:27.100000+05:30,2024-12-05 00:49:27.098000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,97063.96,96687.88,FILLED,0.008,0.04,2024-12-05 00:49:35.384000+05:30,2024-12-05 00:49:35.382000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.028,97071.56,96691.8,FILLED,0.028,0.028,2024-12-05 00:49:36.504000+05:30,2024-12-05 00:49:36.501000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97076.53,96696.1,FILLED,0.005,0.005,2024-12-05 00:49:37.628000+05:30,2024-12-05 00:49:37.624000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.058,97083.46,96698.83,FILLED,0.011,0.058,2024-12-05 00:49:44.090000+05:30,2024-12-05 00:49:44.087000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97087.16,96717.7,FILLED,0.005,0.005,2024-12-05 00:49:47.279000+05:30,2024-12-05 00:49:47.276000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,97094.82,96735.7,FILLED,0.014,0.014,2024-12-05 00:49:48.305000+05:30,2024-12-05 00:49:48.303000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.05,97095.94,96728.1,FILLED,0.05,0.05,2024-12-05 00:49:49.309000+05:30,2024-12-05 00:49:49.305000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97115.38,96728.1,FILLED,0.002,0.002,2024-12-05 00:49:50.387000+05:30,2024-12-05 00:49:50.383000+05:30
BTCUSDT,BUY,LIMIT,IOC,3.643,97185.93,96717.0,FILLED,0.251,3.643,2024-12-05 00:49:59.178000+05:30,2024-12-05 00:49:59.174000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,97127.18,96753.4,FILLED,0.006,0.006,2024-12-05 00:50:57.047000+05:30,2024-12-05 00:50:57.045000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97135.04,96758.2,FILLED,0.005,0.005,2024-12-05 00:50:58.074000+05:30,2024-12-05 00:50:58.072000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,97147.05,96761.4,FILLED,0.003,0.003,2024-12-05 01:00:05.203000+05:30,2024-12-05 01:00:05.200000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,97107.85,96724.6,FILLED,0.007,0.007,2024-12-05 01:02:55.438000+05:30,2024-12-05 01:02:55.437000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,97151.16,96775.7,FILLED,0.016,0.016,2024-12-05 01:05:15.429000+05:30,2024-12-05 01:05:15.426000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,97152.78,96753.6,FILLED,0.011,0.011,2024-12-05 01:05:16.568000+05:30,2024-12-05 01:05:16.565000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.08,97020.36,96650.0,FILLED,0.076,0.08,2024-12-05 01:08:56.330000+05:30,2024-12-05 01:08:56.326000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97154.16,96774.8,FILLED,0.004,0.004,2024-12-05 01:10:18.217000+05:30,2024-12-05 01:10:18.215000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,97172.57,96795.0,FILLED,0.003,0.003,2024-12-05 01:10:43.209000+05:30,2024-12-05 01:10:43.206000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97181.38,96800.0,FILLED,0.005,0.005,2024-12-05 01:10:48.053000+05:30,2024-12-05 01:10:48.051000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,97184.22,96795.0,FILLED,0.009,0.009,2024-12-05 01:10:49.360000+05:30,2024-12-05 01:10:49.335000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.03,97186.01,96810.8,FILLED,0.03,0.03,2024-12-05 01:11:07.601000+05:30,2024-12-05 01:11:07.598000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.027,97190.76,96810.8,FILLED,0.027,0.027,2024-12-05 01:11:08.635000+05:30,2024-12-05 01:11:08.632000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.026,97194.19,96816.9,FILLED,0.026,0.026,2024-12-05 01:11:48.149000+05:30,2024-12-05 01:11:48.148000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97201.44,96816.9,FILLED,0.002,0.002,2024-12-05 01:11:49.199000+05:30,2024-12-05 01:11:49.195000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,97203.02,96816.9,FILLED,0.007,0.007,2024-12-05 01:11:50.520000+05:30,2024-12-05 01:11:50.518000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.036,97205.56,96820.0,FILLED,0.036,0.036,2024-12-05 01:12:08.579000+05:30,2024-12-05 01:12:08.577000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.055,97200.28,96818.0,FILLED,0.055,0.055,2024-12-05 01:12:15.420000+05:30,2024-12-05 01:12:15.417000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,97207.36,96829.7,FILLED,0.009,0.038,2024-12-05 01:13:11.207000+05:30,2024-12-05 01:13:11.203000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,97211.35,96833.3,FILLED,0.013,0.013,2024-12-05 01:13:13.242000+05:30,2024-12-05 01:13:13.240000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,97214.17,96839.9,FILLED,0.01,0.01,2024-12-05 01:13:14.427000+05:30,2024-12-05 01:13:14.425000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,97217.14,96839.9,FILLED,0.001,0.008,2024-12-05 01:13:16.348000+05:30,2024-12-05 01:13:16.346000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,97225.26,96860.0,FILLED,0.001,0.006,2024-12-05 01:13:17.508000+05:30,2024-12-05 01:13:17.505000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.032,97232.2,96866.9,FILLED,0.032,0.032,2024-12-05 01:13:19.156000+05:30,2024-12-05 01:13:19.154000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,97243.86,96866.9,FILLED,0.007,0.007,2024-12-05 01:13:21.439000+05:30,2024-12-05 01:13:21.437000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.026,97247.01,96876.0,FILLED,0.026,0.026,2024-12-05 01:13:23.100000+05:30,2024-12-05 01:13:23.098000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.028,97250.14,96882.1,FILLED,0.028,0.028,2024-12-05 01:13:26.463000+05:30,2024-12-05 01:13:26.459000+05:30
BTCUSDT,BUY,LIMIT,IOC,1.15,97311.31,96882.1,FILLED,0.002,1.15,2024-12-05 01:13:27.498000+05:30,2024-12-05 01:13:27.496000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.5,97259.86,96877.7,FILLED,0.395,0.5,2024-12-05 01:13:31.375000+05:30,2024-12-05 01:13:31.368000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97277.59,96895.1,FILLED,0.002,0.002,2024-12-05 01:13:40.163000+05:30,2024-12-05 01:13:40.159000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.133,97280.37,96899.0,FILLED,0.133,0.133,2024-12-05 01:13:42.507000+05:30,2024-12-05 01:13:42.504000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.05,97285.62,96909.9,FILLED,0.022,0.05,2024-12-05 01:13:56.124000+05:30,2024-12-05 01:13:56.121000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.115,97295.71,96913.2,FILLED,0.115,0.115,2024-12-05 01:13:57.618000+05:30,2024-12-05 01:13:57.615000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,97297.03,96918.7,FILLED,0.014,0.019,2024-12-05 01:13:59.682000+05:30,2024-12-05 01:13:59.678000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,97298.27,96916.7,FILLED,0.006,0.006,2024-12-05 01:14:23.316000+05:30,2024-12-05 01:14:23.314000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.08,97298.94,96927.0,FILLED,0.08,0.08,2024-12-05 01:22:01.424000+05:30,2024-12-05 01:22:01.423000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,97310.9,96936.4,FILLED,0.005,0.005,2024-12-05 01:22:09.096000+05:30,2024-12-05 01:22:09.094000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.031,97319.43,96950.0,FILLED,0.031,0.031,2024-12-05 01:22:11.234000+05:30,2024-12-05 01:22:11.231000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.3,97323.97,96950.0,FILLED,0.3,0.3,2024-12-05 01:22:12.243000+05:30,2024-12-05 01:22:12.239000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.02,97327.43,96960.8,FILLED,0.02,0.02,2024-12-05 01:22:20.451000+05:30,2024-12-05 01:22:20.450000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.025,97335.75,96964.82,FILLED,0.007,0.025,2024-12-05 01:22:21.510000+05:30,2024-12-05 01:22:21.506000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97344.52,96969.0,FILLED,0.004,0.004,2024-12-05 01:22:25.244000+05:30,2024-12-05 01:22:25.239000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,97352.75,96983.7,FILLED,0.01,0.01,2024-12-05 01:22:29.296000+05:30,2024-12-05 01:22:29.292000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,97361.67,96990.0,FILLED,0.012,0.013,2024-12-05 01:22:32.110000+05:30,2024-12-05 01:22:32.108000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97365.44,96990.0,FILLED,0.002,0.002,2024-12-05 01:22:33.219000+05:30,2024-12-05 01:22:33.218000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,97368.73,96994.7,FILLED,0.009,0.009,2024-12-05 01:22:37.403000+05:30,2024-12-05 01:22:37.400000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.152,97371.19,96990.1,FILLED,0.152,0.152,2024-12-05 01:22:39.316000+05:30,2024-12-05 01:22:39.313000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97379.76,96999.6,FILLED,0.002,0.002,2024-12-05 01:24:00.258000+05:30,2024-12-05 01:24:00.254000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.076,97383.28,96996.1,FILLED,0.021,0.076,2024-12-05 01:24:09.252000+05:30,2024-12-05 01:24:09.250000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,97390.9,97008.8,FILLED,0.01,0.01,2024-12-05 01:24:12.050000+05:30,2024-12-05 01:24:12.048000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,97395.73,97022.3,FILLED,0.001,0.001,2024-12-05 01:24:13.080000+05:30,2024-12-05 01:24:13.077000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.012,97398.17,97017.8,FILLED,0.003,0.012,2024-12-05 01:24:14.221000+05:30,2024-12-05 01:24:14.219000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97403.79,97019.4,FILLED,0.004,0.004,2024-12-05 01:24:18.207000+05:30,2024-12-05 01:24:18.206000+05:30
BTCUSDT,BUY,LIMIT,IOC,1.124,97458.57,97022.3,FILLED,1.124,1.124,2024-12-05 01:24:19.211000+05:30,2024-12-05 01:24:19.208000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,97407.69,97037.2,FILLED,0.018,0.018,2024-12-05 01:24:20.430000+05:30,2024-12-05 01:24:20.427000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.034,97411.23,97036.7,FILLED,0.034,0.034,2024-12-05 01:24:22.146000+05:30,2024-12-05 01:24:22.143000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97420.81,97036.7,FILLED,0.004,0.004,2024-12-05 01:24:25.104000+05:30,2024-12-05 01:24:25.101000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,97465.75,97127.7,FILLED,0.008,0.008,2024-12-05 01:24:30.929000+05:30,2024-12-05 01:24:30.451000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,97472.72,97114.3,FILLED,0.04,0.04,2024-12-05 01:24:32.481000+05:30,2024-12-05 01:24:32.116000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.046,97472.25,97100.0,FILLED,0.011,0.046,2024-12-05 01:24:47.336000+05:30,2024-12-05 01:24:47.333000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97480.14,97088.7,FILLED,0.004,0.004,2024-12-05 01:24:54.168000+05:30,2024-12-05 01:24:54.165000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97490.56,97126.3,FILLED,0.004,0.004,2024-12-05 01:25:05.100000+05:30,2024-12-05 01:25:05.097000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.5,97495.45,97117.1,FILLED,0.5,0.5,2024-12-05 01:25:06.306000+05:30,2024-12-05 01:25:06.303000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.021,97508.15,97128.2,FILLED,0.021,0.021,2024-12-05 01:25:08.696000+05:30,2024-12-05 01:25:08.693000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.082,97511.68,97126.3,FILLED,0.082,0.082,2024-12-05 01:25:11.148000+05:30,2024-12-05 01:25:11.145000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97515.13,97158.5,FILLED,0.002,0.002,2024-12-05 01:25:16.139000+05:30,2024-12-05 01:25:16.136000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,97524.38,97154.4,FILLED,0.016,0.04,2024-12-05 01:25:18.062000+05:30,2024-12-05 01:25:18.061000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.067,97536.84,97168.0,FILLED,0.067,0.067,2024-12-05 01:25:19.236000+05:30,2024-12-05 01:25:19.232000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,97539.43,97172.0,FILLED,0.011,0.011,2024-12-05 01:25:21.189000+05:30,2024-12-05 01:25:21.186000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.314,97540.51,97174.8,FILLED,0.112,0.314,2024-12-05 01:25:22.296000+05:30,2024-12-05 01:25:22.293000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.103,97553.33,97185.5,FILLED,0.103,0.103,2024-12-05 01:25:27.166000+05:30,2024-12-05 01:25:27.164000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.051,97559.63,97189.3,FILLED,0.013,0.051,2024-12-05 01:25:28.204000+05:30,2024-12-05 01:25:28.202000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,97561.75,97195.0,FILLED,0.007,0.007,2024-12-05 01:25:29.225000+05:30,2024-12-05 01:25:29.223000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,97567.97,97183.7,FILLED,0.007,0.007,2024-12-05 01:25:31.348000+05:30,2024-12-05 01:25:31.345000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.02,97565.44,97195.3,FILLED,0.015,0.02,2024-12-05 01:25:36.198000+05:30,2024-12-05 01:25:36.195000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.076,97572.43,97195.3,FILLED,0.034,0.076,2024-12-05 01:25:37.455000+05:30,2024-12-05 01:25:37.451000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.172,97580.23,97195.38,FILLED,0.006,0.172,2024-12-05 01:25:39.172000+05:30,2024-12-05 01:25:39.170000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,97582.62,97200.0,FILLED,0.019,0.019,2024-12-05 01:25:41.468000+05:30,2024-12-05 01:25:41.464000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.05,97586.17,97205.7,FILLED,0.044,0.05,2024-12-05 01:25:47.180000+05:30,2024-12-05 01:25:47.177000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.054,97587.84,97211.0,FILLED,0.048,0.054,2024-12-05 01:25:48.209000+05:30,2024-12-05 01:25:48.208000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.08,97588.12,97212.1,FILLED,0.001,0.08,2024-12-05 01:25:49.213000+05:30,2024-12-05 01:25:49.211000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,97592.48,97207.2,FILLED,0.015,0.015,2024-12-05 01:25:50.361000+05:30,2024-12-05 01:25:50.358000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.033,97597.62,97210.8,FILLED,0.033,0.033,2024-12-05 01:26:04.142000+05:30,2024-12-05 01:26:04.138000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,97595.01,97212.4,FILLED,0.017,0.019,2024-12-05 01:26:10.153000+05:30,2024-12-05 01:26:10.150000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.037,97594.38,97210.8,FILLED,0.037,0.037,2024-12-05 01:26:11.277000+05:30,2024-12-05 01:26:11.274000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,97584.88,97227.5,FILLED,0.001,0.001,2024-12-05 01:26:54.311000+05:30,2024-12-05 01:26:54.305000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,97612.27,97234.1,FILLED,0.003,0.003,2024-12-05 01:26:55.421000+05:30,2024-12-05 01:26:55.419000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,97626.16,97239.9,FILLED,0.017,0.017,2024-12-05 01:26:56.572000+05:30,2024-12-05 01:26:56.570000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.1,97627.0,97245.0,FILLED,0.047,0.1,2024-12-05 01:26:57.587000+05:30,2024-12-05 01:26:57.584000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.028,97628.51,97245.0,FILLED,0.028,0.028,2024-12-05 01:26:58.702000+05:30,2024-12-05 01:26:58.698000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,97637.24,97243.2,FILLED,0.017,0.017,2024-12-05 01:27:00.193000+05:30,2024-12-05 01:27:00.190000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.074,97631.98,97247.4,FILLED,0.074,0.074,2024-12-05 01:27:04.135000+05:30,2024-12-05 01:27:04.133000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,97646.83,97266.5,FILLED,0.002,0.002,2024-12-05 01:27:10.040000+05:30,2024-12-05 01:27:10.036000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.023,97652.8,97261.0,FILLED,0.023,0.023,2024-12-05 01:27:11.083000+05:30,2024-12-05 01:27:11.080000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.175,97655.82,97275.0,FILLED,0.175,0.175,2024-12-05 01:27:57.103000+05:30,2024-12-05 01:27:57.100000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,97661.54,97275.0,FILLED,0.004,0.004,2024-12-05 01:27:58.274000+05:30,2024-12-05 01:27:58.270000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.067,97665.12,97282.8,FILLED,0.023,0.067,2024-12-05 01:28:00.077000+05:30,2024-12-05 01:28:00.074000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.031,97668.86,97282.8,FILLED,0.031,0.031,2024-12-05 01:28:01.588000+05:30,2024-12-05 01:28:01.585000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.165,97670.44,97282.8,FILLED,0.065,0.165,2024-12-05 01:28:03.055000+05:30,2024-12-05 01:28:03.051000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.388,97663.6,97280.0,FILLED,0.047,0.388,2024-12-05 01:28:13.188000+05:30,2024-12-05 01:28:13.185000+05:30
